State_UT,District_ID,Empowerment_Dimension,Female_Literacy_Percent,Female_LFPR_Percent,Girls_Secondary_Edu_Percent,Women_Bank_Account_Percent,Women_Digital_Access_Percent,Empowerment_Score,Data_Timestamp,Women_Educated_Per_Year,Women_Economic_Contributors,Women_Economic_Growth_Contribution_Percent,Women_Lack_of_Education_Percent,RealTime_Empowerment_Index,Risk_Level,Future_Empowerment_Index
Rajasthan,6311,Economic,0.03400850212553119,0.3455863965991498,0.5915183036607321,0.18799999999999994,0.3178255794563948,0.562,2024-11-11 00:04:00,213112,260259,0.4927272727272727,0.5705892227631358,0.3628936110474595,High Risk,0.38575075390460245
Kerala,2309,Safety,0.4543635908977246,0.3358339584896224,0.7327465493098619,0.8452500000000001,0.16191429047857253,0.246,2024-11-11 00:54:00,437757,281360,0.5127272727272727,0.6212858821554473,0.5234459348655002,Moderate Risk,0.5463030777226432
Karnataka,1527,Economic,0.6636659164791197,0.2860715178794698,0.2700540108021605,0.5782500000000002,0.9966649991662498,0.53,2024-11-11 03:27:00,455768,98747,0.6890909090909091,0.35000839348665447,0.5476865352720804,Moderate Risk,0.561020106819759
Bihar,6855,Health,0.28132033008252066,0.7796949237309327,0.1968393678735748,0.83325,0.44555611138902784,0.137,2024-11-11 03:50:00,577917,125828,0.9963636363636365,0.18818197079066645,0.5316009057471941,Moderate Risk,0.554458048604337
Tamil Nadu,9535,Education,0.6066516629157288,0.35333833458364583,0.8063612722544511,0.9130000000000003,0.37051859262964815,0.434,2024-11-11 05:25:00,311426,374085,0.09454545454545454,0.7911700520396173,0.5622264812812209,Moderate Risk,0.5850836241383638
Bihar,8608,Health,0.23930982745686413,0.7979494873718429,0.7999599919983997,0.9772500000000002,0.4060363515090878,0.978,2024-11-11 08:25:00,228641,394205,0.1072727272727273,0.6805438979352023,0.5726174690777321,Moderate Risk,0.595474611934875
Tamil Nadu,2707,Education,0.5183795948987244,0.16104026006501626,0.29165833166633326,0.7109999999999999,0.1430715357678839,0.213,2024-11-11 08:28:00,91575,153496,0.6818181818181818,0.3429578646969952,0.4071322527018763,Moderate Risk,0.4299893955590191
Rajasthan,8765,Economic,0.4136034008502125,0.7756939234808702,0.34446889377875567,0.8980000000000001,0.8275804568951143,0.949,2024-11-11 11:04:00,563101,192785,0.8381818181818183,0.4430082256169213,0.6486481026862417,Moderate Risk,0.6715052455433845
Bihar,6053,Safety,0.8864716179044758,0.8012003000750187,0.16623324664932992,0.49175000000000013,0.35384358846089714,0.262,2024-11-11 11:54:00,395242,382749,0.1818181818181818,0.29947960382743,0.4543995055336191,Moderate Risk,0.4772566483907618
Karnataka,1833,Economic,0.38709677419354827,0.004001000250062503,0.9841968393678737,0.34299999999999997,0.052026013006503224,0.214,2024-11-11 12:43:00,175728,191144,0.2854545454545454,0.932516367298976,0.42689879136735837,Moderate Risk,0.44975593422450144
Rajasthan,5181,Economic,0.8957239309827454,0.43585896474118524,0.4180836167233446,0.21350000000000025,0.15841253960313495,0.223,2024-11-11 15:44:00,335902,188613,0.5327272727272727,0.5059593755245929,0.45146652861461084,Moderate Risk,0.47432367147175375
Tamil Nadu,2046,Safety,0.5596399099774942,0.028757189297324293,0.5761152230446089,0.40975000000000006,0.21093880273470067,0.229,2024-11-11 16:14:00,168208,349152,0.49818181818181817,0.6471378210508646,0.4186458234695444,Moderate Risk,0.4415029663266873
Karnataka,8534,Economic,0.5721430357589397,0.1005251312828207,0.36247249449889973,0.6752500000000001,0.7925629481407369,0.316,2024-11-11 19:52:00,183669,249597,0.20363636363636364,0.4240389457780763,0.4472327027279767,Moderate Risk,0.4700898455851195
Bihar,1438,Health,0.489872468117029,0.12603150787696915,0.15523104620924189,0.625,0.46723361680840414,0.807,2024-11-11 23:42:00,317457,117473,0.4509090909090909,0.16199429242907515,0.3537531460499729,High Risk,0.3766102889071156
Rajasthan,6790,Health,0.23280820205051245,0.8152038009502376,0.36387277455491107,0.78375,0.6223111555777888,0.867,2024-11-12 01:31:00,463098,257173,0.23272727272727275,0.4050696659392312,0.49367755311427913,Moderate Risk,0.516534695971422
West Bengal,4517,Education,0.9344836209052261,0.3483370842710677,0.6167233446689337,0.18524999999999991,0.942471235617809,0.123,2024-11-12 01:36:00,415860,87370,0.8054545454545454,0.6540204801074366,0.6409629015750026,Moderate Risk,0.6620384393438871
Tamil Nadu,5627,Economic,0.6831707926981743,0.8359589897474369,0.16003200640128035,0.8120000000000003,0.5917958979489745,0.48,2024-11-12 01:50:00,498867,159860,0.6727272727272727,0.29679368809803597,0.5789255210887393,Moderate Risk,0.6017826639458821
Bihar,6286,Education,0.38659664916229053,0.3293323330832708,0.0022004400880176744,0.36175,0.6149741537435386,0.308,2024-11-12 02:41:00,60960,165338,0.5545454545454545,0.07705220748699027,0.33235017687279467,High Risk,0.35520731972993735
Tamil Nadu,9275,Health,0.31082770692673156,0.3005751437859464,0.8013602720544111,0.41600000000000015,0.1894280473570119,0.894,2024-11-12 04:30:00,587940,369962,0.24363636363636368,0.8284371327849589,0.4414663809350605,Moderate Risk,0.4643235237922035
Uttar Pradesh,1101,Economic,0.6169042260565143,0.5978994748687171,0.8955791158231645,0.9177499999999998,0.6479906619976653,0.479,2024-11-12 05:36:00,97427,301627,0.14,0.7903307033741817,0.6580648831600346,Moderate Risk,0.6809220260171777
Maharashtra,3739,Health,0.4981245311327833,0.978244561140285,0.4312862572514504,0.03475000000000006,0.4402201100550275,0.066,2024-11-12 08:39:00,454863,273618,0.23090909090909092,0.4530804096021488,0.43808785144154083,Moderate Risk,0.4583386284215003
Rajasthan,2941,Health,0.33558389597399363,0.14503625906476614,0.751750350070014,0.7275,0.6169751542437883,0.698,2024-11-12 09:49:00,86061,153901,0.22545454545454544,0.6624139667617929,0.4949591673669858,Moderate Risk,0.5178163102241287
Karnataka,1109,Economic,0.0,0.7136784196049011,0.45649129825965207,0.08325000000000005,0.7727196931799233,0.571,2024-11-12 12:13:00,178266,208105,0.46545454545454545,0.4310894745677355,0.4175262044381082,Moderate Risk,0.4403833472952512
Bihar,8633,Education,0.763190797699425,0.5568892223055764,0.3240648129625927,0.10625000000000018,0.35584458896114723,0.212,2024-11-12 13:02:00,18143,298999,0.4509090909090909,0.34984052375356733,0.41528414808448566,Moderate Risk,0.43814129094162846
Karnataka,3745,Education,0.28957239309827454,0.8962240560140036,0.15783156631326267,0.9930000000000003,0.9061197265299316,0.918,2024-11-12 13:21:00,376559,233203,0.4,0.15830115830115832,0.5430069857509473,Moderate Risk,0.56586412860809
Kerala,1419,Health,0.4323580895223804,0.9787446861715428,0.7907581516303261,0.40075000000000016,0.35901283975320986,0.296,2024-11-12 13:27:00,443434,74199,0.0,0.673325499412456,0.5192784666414165,Moderate Risk,0.5394577971883391
West Bengal,8957,Safety,0.31657914478619653,0.8374593648412103,0.11382276455291052,0.9895,0.13990328497582116,0.12,2024-11-12 13:35:00,479622,64605,0.03818181818181818,0.20245089810307215,0.376842467920147,High Risk,0.39969961077728977
Telangana,4145,Health,0.14328582145536384,0.2423105776444111,0.5933186637327466,0.03025000000000011,0.3608470902117724,0.525,2024-11-12 17:15:00,549406,304426,0.023636363636363636,0.5521235521235521,0.2779674384006014,High Risk,0.3008245812577443
Telangana,9652,Safety,0.9884971242810705,0.08077019254813705,0.37727545509101823,0.50475,0.07387026846756717,0.638,2024-11-12 19:17:00,391461,375307,0.31999999999999995,0.4278999496390802,0.39615185571812467,High Risk,0.4135094093922574
Bihar,3225,Economic,0.9629907476869217,0.5486371592898224,0.093618723744749,0.5237500000000002,0.5946306486576621,0.278,2024-11-12 21:18:00,404482,232028,0.032727272727272744,0.1049185831794528,0.4087533050408402,Moderate Risk,0.42975462679985105
Odisha,9738,Education,0.008752188047011611,0.4846211552888222,0.5593118623724744,0.9662500000000005,0.06619976654994164,0.83,2024-11-13 00:20:00,131335,61347,0.33818181818181814,0.4955514520731913,0.4169811775018943,Moderate Risk,0.4398383203590372
Karnataka,6592,Health,0.9637409352338082,0.16904226056514127,0.07821564312862572,0.9664999999999999,0.39936634984158736,0.276,2024-11-13 03:11:00,438285,322892,0.3290909090909091,0.21269095182138664,0.44552100709735115,Moderate Risk,0.4664151592068069
Maharashtra,1066,Digital Inclusion,0.9852463115778942,0.7929482370592646,0.8143628725745149,0.7477499999999999,0.425712856428214,0.442,2024-11-13 05:49:00,449176,109916,0.7618181818181818,0.8341447037099211,0.7659975947382843,Low Risk,0.7838195502271568
Karnataka,9449,Safety,0.581645411352838,0.3375843960990247,0.7621524304860972,0.19300000000000006,0.8025679506419877,0.648,2024-11-13 06:33:00,385059,179337,0.84,0.7144535840188014,0.6044862532283927,Moderate Risk,0.6273433960855356
Maharashtra,9856,Digital Inclusion,0.6331582895723931,0.8029507376844209,0.3256651330266054,0.722,0.3541770885442721,0.024,2024-11-13 06:44:00,474968,60608,0.31999999999999995,0.3978512674164849,0.5079717880348823,Moderate Risk,0.5308289308920252
Bihar,2472,Safety,0.6301575393848458,0.5726431607901975,0.7729545909181836,0.74275,0.5549441387360347,0.372,2024-11-13 08:01:00,214825,68204,0.5781818181818182,0.7188181970790667,0.6529213492985922,Moderate Risk,0.6757784921557354
Tamil Nadu,7909,Health,0.5823955988997247,0.40960240060014996,0.6905381076215242,0.2430000000000001,0.8897782224445555,0.905,2024-11-13 08:40:00,511837,285170,0.7181818181818183,0.720664764143025,0.6077372731272569,Moderate Risk,0.6305944159843998
Tamil Nadu,6566,Economic,0.20880220055013754,0.8089522380595149,0.4410882176435287,0.45225000000000026,0.13623478405869593,0.042,2024-11-13 10:08:00,353975,383023,0.38181818181818183,0.40339096860836,0.40464808439120276,Moderate Risk,0.4275052272483457
Bihar,9220,Safety,0.27956989247311825,0.08902225556389093,0.6635327065413084,0.23975000000000013,0.12406203101550772,0.046,2024-11-13 12:35:00,181576,389611,0.3872727272727272,0.6703038442168877,0.35050192244049144,High Risk,0.3733590652976344
West Bengal,1301,Economic,0.6964241060265066,0.9197299324831207,0.276855371074215,0.9997500000000001,0.24662331165582796,0.816,2024-11-13 13:46:00,438550,101746,0.17636363636363636,0.29007889877455095,0.5151178937682653,Moderate Risk,0.5379750366254082
Bihar,4621,Digital Inclusion,0.6209052263065766,0.5218804701175292,0.6369273854770956,0.8127500000000003,0.7797231949307987,0.999,2024-11-13 15:32:00,308256,295469,0.7454545454545454,0.6278328017458452,0.6779248034331988,Moderate Risk,0.7007819462903416
Karnataka,5728,Economic,0.38634658664666155,0.2925731432858214,0.027605521104220876,0.49924999999999997,0.7040186760046688,0.247,2024-11-13 15:49:00,344569,254561,0.5290909090909091,0.11985898942420692,0.36553483222235544,High Risk,0.3883919750794982
Kerala,2474,Economic,0.032008002000500024,0.5901475368842211,0.27445489097819564,0.4045000000000003,0.7708854427213606,0.017,2024-11-13 18:41:00,513793,214029,0.7818181818181817,0.269766661071009,0.4462258164962098,Moderate Risk,0.46908295935335265
Rajasthan,4245,Health,0.42110527631907946,0.5001250312578144,0.745749149829966,0.11775000000000002,0.8359179589794897,0.103,2024-11-13 20:53:00,259689,311232,0.47818181818181815,0.7750545576632533,0.5534119703187744,Moderate Risk,0.5762691131759174
West Bengal,8311,Digital Inclusion,0.6636659164791197,0.17254313578394598,0.7277455491098219,0.4575,0.08504252126063028,0.837,2024-11-13 21:57:00,257470,335820,0.12545454545454546,0.7443343965083096,0.4251837235137676,Moderate Risk,0.44804086637091045
Maharashtra,6799,Health,0.339084771192798,0.30932733183295824,0.4006801360272054,0.03325,0.007837251959312952,0.562,2024-11-14 01:52:00,509139,143546,0.06545454545454546,0.47490347490347506,0.23293393019575648,High Risk,0.25579107305289933
Maharashtra,3869,Education,0.8247061765441357,0.6024006001500375,0.34006801360272054,0.21075000000000021,0.42204435551108876,0.623,2024-11-14 03:19:00,206109,47466,0.49636363636363634,0.3948296122209166,0.4701660563417908,Moderate Risk,0.4930231991989337
Maharashtra,9348,Digital Inclusion,0.4921230307576894,0.4328582145536384,0.5635127025405082,0.2917500000000002,0.4115391028847757,0.923,2024-11-14 03:33:00,533465,312300,0.48545454545454547,0.4740641262380393,0.45018596034702807,Moderate Risk,0.47304310320417103
West Bengal,6661,Digital Inclusion,0.988997249312328,0.7974493623405852,0.09901980396079224,0.7567499999999998,0.08120727030181762,0.591,2024-11-14 05:31:00,438140,164703,0.6327272727272727,0.09031391640087305,0.49235212500623843,Moderate Risk,0.5096382322473343
Odisha,7681,Economic,0.6431607901975496,0.43485871467866966,0.9651930386077217,0.02725000000000022,0.2918125729531432,0.913,2024-11-14 08:36:00,450357,198268,0.18727272727272729,0.9294947121034077,0.49700607940188857,Moderate Risk,0.5198632222590315
West Bengal,8751,Digital Inclusion,0.6106526631657916,0.7884471117779444,0.5973194638927786,0.89025,0.6569951642487911,0.888,2024-11-14 09:41:00,510119,140278,0.38,0.5350008393486655,0.6369521774905673,Moderate Risk,0.6598093203477102
Kerala,6905,Education,0.95873968492123,0.3723430857714428,0.27885577115423077,0.927,0.01150575287643818,0.884,2024-11-14 13:31:00,394812,343435,0.2490909090909091,0.2924290750377707,0.4414234684074317,Moderate Risk,0.46303208484725583
Karnataka,9637,Education,0.3300825206301574,0.35683920980245054,0.46409281856371276,0.9715000000000003,0.552109388027347,0.409,2024-11-14 13:41:00,139628,99439,0.1690909090909091,0.5271109618935707,0.4815465440011639,Moderate Risk,0.5044036868583068
Telangana,9496,Safety,0.7926981745436357,0.2218054513628407,0.022004400880176078,0.1087499999999999,0.6851759212939802,0.371,2024-11-14 14:21:00,87699,47189,0.15272727272727274,0.1740809132113481,0.3081774477170362,High Risk,0.3310345905741789
Kerala,1224,Economic,0.9917479369842459,0.7334333583395847,0.9683936787357472,0.6062500000000002,0.18509254627313654,0.235,2024-11-14 15:29:00,258391,253166,0.054545454545454564,0.9113647809299983,0.6358325365440239,Moderate Risk,0.6527256884034175
West Bengal,8131,Economic,0.9444861215303826,0.2093023255813954,0.9891978395679137,0.15625,0.5257628814407204,0.011,2024-11-14 17:26:00,121261,299564,0.3472727272727273,0.9415813328856807,0.5876933183255456,Moderate Risk,0.6105504611826887
Uttar Pradesh,8170,Safety,0.07701925481370342,0.8979744936234058,0.38987797559511916,0.5005000000000002,0.5631148907787226,0.792,2024-11-14 17:44:00,178126,62307,0.7018181818181819,0.4832969615578312,0.5162288225981377,Moderate Risk,0.5390859654552808
Kerala,1026,Health,0.7179294823705926,0.9932483120780193,0.27505501100220053,0.8337499999999998,0.4267133566783391,0.841,2024-11-14 19:16:00,396517,131557,0.8581818181818182,0.2601980862850428,0.6235822952280018,Moderate Risk,0.6416896792168562
Uttar Pradesh,1494,Health,0.7704426106526627,0.48312078019504867,0.31406281256251267,0.14225,0.6786726696681674,0.238,2024-11-14 20:05:00,480151,64127,0.28181818181818175,0.322477757260366,0.42754925887956274,Moderate Risk,0.4504064017367056
Uttar Pradesh,3934,Health,0.9302325581395348,0.15503875968992242,0.5971194238847768,0.6240000000000001,0.9633149908287478,0.779,2024-11-14 21:08:00,140913,259752,0.15272727272727274,0.6050025180459964,0.5753479319023216,Moderate Risk,0.5934457903553575
Rajasthan,3987,Economic,0.8127031757939487,0.5631407851962991,0.5985197039407884,0.1382500000000002,0.9136234784058695,0.199,2024-11-14 22:05:00,565775,241068,0.369090909090909,0.5148564713782106,0.5585977891151465,Moderate Risk,0.5814549319722894
Telangana,4467,Economic,0.7049262315578892,0.6534133533383346,0.6293258651730345,0.04600000000000026,0.27797231949307977,0.247,2024-11-14 23:37:00,546139,41972,0.52,0.5516199429242907,0.4833225303552327,Moderate Risk,0.5061796732123757
Rajasthan,2691,Education,0.5338834708677169,0.220805201300325,0.023404680936187305,0.0017500000000001403,0.7395364348841088,0.7,2024-11-15 02:54:00,503371,30498,0.4254545454545454,0.021990935034413295,0.28097503835389953,High Risk,0.3038321812110423
Kerala,4678,Economic,0.9529882470617657,0.2645661415353838,0.3346669333866774,0.6782499999999998,0.07286976821744207,0.645,2024-11-15 04:12:00,82595,297551,0.40181818181818185,0.4085949303340608,0.4448220289076445,Moderate Risk,0.46725227932739216
Karnataka,9103,Safety,0.882970742685671,0.9029757439359838,0.727145429085817,0.17250000000000032,0.809237952309488,0.05,2024-11-15 06:16:00,204009,284324,0.2781818181818182,0.6226288400201444,0.6279486466027032,Moderate Risk,0.6508057894598461
Tamil Nadu,5678,Education,0.5416354088522131,0.1005251312828207,0.06701340268053613,0.36750000000000016,0.1345672836418209,0.288,2024-11-15 06:21:00,115113,254595,0.19272727272727272,0.18348161826422704,0.22677858820698438,High Risk,0.2496357310641271
Tamil Nadu,3671,Safety,0.6846711677919477,0.17079269817454357,0.582116423284657,0.08000000000000007,0.4528931132232783,0.32,2024-11-15 08:03:00,170672,379414,0.15272727272727274,0.5712607016954844,0.3849230538424548,High Risk,0.40778019669959764
West Bengal,6875,Economic,0.3485871467866968,0.323330832708177,0.6477295459091819,0.14825000000000021,0.5369351342337835,0.62,2024-11-15 12:32:00,552227,63576,0.5236363636363636,0.63689776733255,0.4521952558009647,Moderate Risk,0.4750523986581076
West Bengal,6534,Health,0.17529382345586408,0.9734933733433357,0.3482696539307861,0.9477500000000001,0.9136234784058695,0.61,2024-11-15 15:00:00,130734,146983,0.4745454545454545,0.396676179284875,0.604235994709455,Moderate Risk,0.6251655128032642
Bihar,2387,Safety,0.35333833458364583,0.2675668917229307,0.4780956191238248,0.8562500000000002,0.32166083041520765,0.342,2024-11-15 15:55:00,529153,308376,0.7654545454545454,0.4995803256672823,0.505992363852491,Moderate Risk,0.5288495067096338
Rajasthan,5865,Digital Inclusion,0.5593898474618653,0.7341835458864716,0.11382276455291052,0.7417500000000001,0.5009171252292813,0.947,2024-11-15 17:22:00,243906,227793,0.1218181818181818,0.15091489004532488,0.4175423364277194,Moderate Risk,0.44039947928486217
Maharashtra,1234,Health,0.9804951237809449,0.8259564891222806,0.26425285057011405,0.048250000000000126,0.03018175754543939,0.758,2024-11-15 19:23:00,412034,394217,0.2381818181818182,0.3254994124559343,0.38754535023664743,High Risk,0.40604604683936957
West Bengal,2824,Economic,0.27456864216054,0.09227306826706677,0.44588917783556714,0.29525000000000023,0.49458062364515587,0.605,2024-11-15 19:39:00,448412,30886,0.19090909090909094,0.4750713446365621,0.32407742106485476,High Risk,0.34693456392199756
Kerala,8943,Economic,0.9947486871717928,0.009252313078269514,0.7437487497499502,0.26849999999999996,0.6024679006169752,0.005,2024-11-15 22:08:00,598540,377942,0.5945454545454545,0.7345979519892564,0.5639801510216712,Moderate Risk,0.5804446242828437
Bihar,5574,Health,0.9012253063265816,0.14753688422105515,0.004600920184036794,0.19274999999999998,0.000833750208437567,0.121,2024-11-15 22:54:00,379641,196466,0.35818181818181827,0.026523417827765905,0.23309315670709932,High Risk,0.255950299564242
Tamil Nadu,9677,Safety,0.859464866216554,0.038759689922480633,0.11322264452890574,0.1200000000000001,0.21043855260963817,0.057,2024-11-15 23:04:00,498682,291548,0.06181818181818183,0.14873258351519225,0.22177664551585038,High Risk,0.24463378837299307
West Bengal,3390,Digital Inclusion,0.6014003500875218,0.4953738434608652,0.7185437087417486,0.2522500000000001,0.8190762047690511,0.196,2024-11-16 00:55:00,536638,398267,0.42181818181818176,0.6593923115662246,0.5668363714919418,Moderate Risk,0.5896935143490848
West Bengal,5410,Education,0.7179294823705926,0.3323330832708177,0.39387877575515096,0.38675000000000015,0.704685676171419,0.298,2024-11-16 07:18:00,509876,315123,0.6254545454545455,0.33288568071176783,0.4991310348191848,Moderate Risk,0.5219881776763275
Bihar,1146,Health,0.9952488122030507,0.9059764941235307,0.4140828165633128,0.21499999999999986,0.15857928964482237,0.113,2024-11-16 07:45:00,227500,258440,0.12545454545454546,0.3871076044989089,0.45734993749831016,Moderate Risk,0.47374296432644575
Maharashtra,1970,Digital Inclusion,0.5128782195548887,0.6476619154788696,0.2720544108821765,0.988,0.5689511422377854,0.693,2024-11-16 11:52:00,426239,330567,0.7781818181818182,0.380392815175424,0.5925886173587089,Moderate Risk,0.6154457602158517
Telangana,6874,Digital Inclusion,0.9804951237809449,0.6901725431357839,0.03880776155231047,0.37875000000000014,0.6524929131232283,0.591,2024-11-16 13:50:00,464502,243703,0.4490909090909091,0.17324156454591244,0.48043583074701274,Moderate Risk,0.49893652734973476
Rajasthan,5142,Education,0.6984246061515376,0.4856214053513378,0.28825765153030614,0.18200000000000016,0.7453726863431714,0.252,2024-11-16 14:40:00,159326,135881,0.9436363636363637,0.2600302165519558,0.5147632756520961,Moderate Risk,0.5376204185092389
Odisha,6128,Safety,0.32083020755188807,0.7346836709177293,0.058611722344468875,0.1655000000000002,0.8434217108554275,0.997,2024-11-16 14:52:00,237190,111106,0.10181818181818184,0.11112976330367652,0.33371360811305323,High Risk,0.356570750970196
Odisha,3846,Digital Inclusion,0.8089522380595149,0.15678919729932483,0.23184636927385482,0.2250000000000001,0.15324328831082212,0.975,2024-11-16 17:06:00,532541,154280,0.9672727272727274,0.261708913882827,0.4006875334427245,Moderate Risk,0.42354467629986725
West Bengal,1509,Health,0.37934483620905235,0.42510627656914224,0.3306661332266454,0.033500000000000085,0.8107387026846756,0.312,2024-11-16 17:49:00,380885,369381,0.06181818181818183,0.381903642773208,0.346153967611558,High Risk,0.3690111104687007
Karnataka,9322,Education,0.6716679169792448,0.660165041260315,0.7301460292058413,0.782,0.6114724028681006,0.509,2024-11-16 21:10:00,427246,205590,0.629090909090909,0.6184320966929663,0.671853485156768,Moderate Risk,0.694710628013911
Telangana,9160,Education,0.5716429107276819,0.20355088772193042,0.32946589317863584,0.9555000000000002,0.8130732032683007,0.15,2024-11-16 22:05:00,61075,252706,0.870909090909091,0.33003189524928667,0.5820248401507039,Moderate Risk,0.6048819830078466
Rajasthan,5422,Economic,0.6914228557139284,0.19179794948737183,0.17523504700940185,0.028750000000000053,0.14940803735200925,0.451,2024-11-17 01:21:00,221609,67784,0.050909090909090904,0.2595266073526944,0.22100708397492808,High Risk,0.24386422683207087
Uttar Pradesh,6630,Education,0.8577144286071516,0.15128782195548884,0.9517903580716143,0.38500000000000023,0.002501250625312701,0.889,2024-11-17 01:21:00,436610,357543,0.45818181818181813,0.8005707570924963,0.5152923477905546,Moderate Risk,0.5381494906476975
Maharashtra,1508,Digital Inclusion,0.3510877719429857,0.7444361090272569,0.909381876375275,0.2469999999999999,0.8054027013506752,0.708,2024-11-17 01:44:00,475756,297578,0.14181818181818182,0.9145543058586537,0.5876687066247184,Moderate Risk,0.6105258494818614
West Bengal,2104,Economic,0.19404851212803198,0.019504876219054723,0.8315663132626525,0.13900000000000023,0.34734033683508425,0.702,2024-11-17 02:04:00,110720,49934,0.509090909090909,0.7567567567567568,0.3996153863274986,High Risk,0.4224725291846415
West Bengal,4132,Education,0.25081270317579407,0.8787196799199799,0.7369473894778957,0.29699999999999993,0.9873269968317492,0.398,2024-11-17 09:19:00,539205,41196,0.14727272727272728,0.6719825415477589,0.5671517197465579,Moderate Risk,0.5818192916277367
Rajasthan,1299,Safety,0.7579394848712173,0.9947486871717928,0.9353870774154833,0.4187500000000002,0.1445722861430715,0.067,2024-11-17 10:30:00,44595,264191,0.3527272727272728,0.8801410105757932,0.6406094027006617,Moderate Risk,0.6585024473904056
Kerala,8939,Education,0.27406851712928226,0.7109277319329832,0.7817563512702541,0.040000000000000036,0.10938802734700681,0.375,2024-11-17 11:02:00,386624,277848,0.9218181818181818,0.8010743662917577,0.519861882255638,Moderate Risk,0.5427190251127811
Rajasthan,5508,Digital Inclusion,0.7651912978244559,0.7359339834958738,0.5019003800760153,0.50475,0.3008170752042688,0.969,2024-11-17 11:23:00,189507,84676,0.9127272727272727,0.5543058586536848,0.6108036954259387,Moderate Risk,0.6336608382830817
Telangana,6898,Economic,0.1175293823455863,0.5621405351337833,0.28925785157031414,0.8694999999999999,0.0518592629648158,0.645,2024-11-17 11:49:00,517293,303352,0.8036363636363636,0.24861507470203126,0.42036263862184203,Moderate Risk,0.44321978147898494
Bihar,3583,Safety,0.38909727431857943,0.9474868717179294,0.4874974994999002,0.2655000000000003,0.4882441220610304,0.998,2024-11-17 13:57:00,577664,259073,0.489090909090909,0.5052878965922445,0.5103149390400847,Moderate Risk,0.5331720818972278
Telangana,6829,Safety,0.5408852213053263,0.5023755938984746,0.9497899579915985,0.6100000000000003,0.5572786393196597,0.913,2024-11-17 15:04:00,324099,188358,0.2963636363636364,0.9409098539533323,0.6282289861188611,Moderate Risk,0.6510861289760042
Telangana,8420,Economic,0.9929982495623904,0.48137034258564637,0.24804960992198444,0.10575000000000023,0.9904952476238119,0.867,2024-11-17 15:53:00,288996,141943,0.3563636363636363,0.30736948128252484,0.49748522390571354,Moderate Risk,0.5055575814505416
Telangana,7870,Economic,0.059514878719679976,0.09677419354838712,0.9131826365273057,0.43850000000000033,0.2781390695347674,0.286,2024-11-17 23:41:00,563558,311318,0.032727272727272744,0.8913882826926305,0.3871751905357205,High Risk,0.41003233339286355
Telangana,1081,Education,0.2928232058014504,0.7589397349337335,0.38127625525105024,0.91025,0.7707186926796731,0.298,2024-11-18 01:00:00,585379,85226,0.7763636363636363,0.4658385093167702,0.6223157191923304,Moderate Risk,0.6451728620494733
Bihar,8400,Economic,0.31382845711427865,0.22455613903475868,0.9443888777755551,0.4657499999999999,0.09171252292813081,0.352,2024-11-18 06:15:00,194791,74967,0.6145454545454545,0.9007889877455095,0.5079386341633839,Moderate Risk,0.5307957770205269
Uttar Pradesh,2851,Economic,0.5446361590397599,0.7229307326831707,0.4582916583316663,0.8417500000000002,0.5317658829414705,0.938,2024-11-18 10:04:00,163963,148104,0.9890909090909091,0.3896256504952158,0.6397272846545989,Moderate Risk,0.6625844275117418
Tamil Nadu,1644,Economic,0.9079769942485618,0.32283070767691924,0.4562912582516505,0.8867500000000001,0.5514423878605971,0.523,2024-11-18 11:32:00,448459,330115,0.3418181818181818,0.43394326003021655,0.5572932556980181,Moderate Risk,0.5801503985551609
Kerala,9948,Digital Inclusion,0.38734683670917724,0.08527131782945735,0.8663732746549311,0.6194999999999999,0.5724528931132232,0.758,2024-11-18 18:36:00,549578,292774,0.7763636363636363,0.7832801745845225,0.5843697333221354,Moderate Risk,0.6072268761792783
Telangana,6757,Digital Inclusion,0.732683170792698,0.7149287321830458,0.6855371074214842,0.0535000000000001,0.14740703685175915,0.751,2024-11-18 21:46:00,55983,145371,0.8690909090909091,0.717978848413631,0.5601608292505039,Moderate Risk,0.5830179721076469
Uttar Pradesh,7204,Economic,0.5243810952738184,0.5218804701175292,0.27805561112222454,0.59625,0.8122394530598632,0.851,2024-11-18 22:20:00,333468,190340,0.4290909090909091,0.310391136478093,0.4960412393060625,Moderate Risk,0.5188983821632053
Karnataka,3314,Health,0.7474368592148037,0.7649412353088272,0.30346069213842775,0.9867500000000002,0.31148907787226954,0.448,2024-11-18 22:24:00,340395,318629,0.24545454545454545,0.31710592580157804,0.5252340479700646,Moderate Risk,0.5480911908272074
Karnataka,1862,Digital Inclusion,0.19879969992498125,0.153538384596149,0.642128425685137,0.35250000000000004,0.7323661830915457,0.354,2024-11-18 23:19:00,184469,375411,0.7054545454545454,0.5425549773375861,0.4753346022985635,Moderate Risk,0.4981917451557064
Rajasthan,3039,Economic,0.3473368342085523,0.9737434358589645,0.6355271054210843,0.37049999999999983,0.7290311822577954,0.404,2024-11-18 23:32:00,84696,198604,0.6618181818181817,0.6808796374013766,0.6284051967094221,Moderate Risk,0.649298991586713
West Bengal,2233,Safety,0.6984246061515376,0.41685421355338836,0.02560512102420487,0.5147500000000003,0.12172753043188256,0.13,2024-11-18 23:56:00,508864,212287,0.13272727272727272,0.15125062951149926,0.29447705334282653,High Risk,0.3173341961999692
